"","city","id","type","squareMeters","rooms","floorCount","buildYear","latitude","longitude","centreDistance","poiCount","schoolDistance","clinicDistance","postOfficeDistance","kindergartenDistance","restaurantDistance","collegeDistance","pharmacyDistance","hasParkingSpace","hasBalcony","hasElevator","hasSecurity","hasStorageRoom","price","population"
"17","Białystok","e1aa6a79d1bca00e2089097feda72042","blok mieszkalny",52.6,3,4,1995,53.1087439,23.12646336,3.01,9,0.547,0.508,0.213,0.083,0.328,1.645,0.137,"no","yes","no","no","yes",424000,292600
"18","Białystok","5c396487e3416c52eb482d853f63d19a","apartamentowiec",62,4,4,2019,53.1434,23.1405,1.16,13,0.314,0.386,0.521,0.166,0.32,1.037,0.322,"no","yes","yes","no","yes",519000,292600
"19","Białystok","5f8d329135debf6f0d9b7d570f51ec34","blok mieszkalny",33.92,2,4,1970,53.1377,23.1763,2.13,33,0.161,0.397,0.432,0.196,0.228,0.413,0.199,"yes","no","no","no","yes",320000,292600
"20","Białystok","81d9bf6debe2f9ad56264ed8097afa69","blok mieszkalny",81.8,4,3,1994,53.1305,23.0935,3.47,6,0.249,0.731,0.544,0.299,0.137,2.192,0.218,"yes","yes","no","no","yes",480000,292600
"21","Białystok","fd895a46270e1f596e2c1a737a6d5676","blok mieszkalny",48,2,4,1980,53.1519,23.1211,2.62,22,0.157,0.383,0.373,0.113,0.123,2.381,0.18,"no","yes","no","no","yes",295000,292600
"22","Białystok","fba8086c141e0eec0d58fdcb6aa80730","blok mieszkalny",46.1,2,10,1972,53.1385,23.1574,0.99,19,0.174,0.109,0.288,0.343,0.052,0.769,0.398,"no","yes","yes","no","yes",375000,292600
"23","Białystok","a9ef759a5df4af43fe4d9d2a5c64c62a","blok mieszkalny",72,4,4,1983,53.1515,23.1181,2.71,20,0.142,0.314,0.191,0.095,0.274,2.463,0.273,"yes","yes","no","no","yes",440000,292600
"24","Białystok","9a1cb9378d492018742155c10ad0e628","blok mieszkalny",55,3,4,1995,53.1515,23.1181,2.71,20,0.142,0.314,0.191,0.095,0.274,2.463,0.273,"no","yes","no","no","yes",419000,292600
"25","Białystok","37ec27a26f01218f2a8366f9a37bf7b9","blok mieszkalny",89.6,4,4,1987,53.1192285,23.0993227,3.44,12,0.202,1.782,0.155,0.074,0.322,1.725,0.144,"no","yes","no","no","yes",460000,292600
"26","Białystok","27fc2d3c6edf5caae9a31dd9b5a77c00","blok mieszkalny",63.25,3,7,2010,53.1486367,23.1376095,1.77,6,0.365,0.782,0.621,0.488,0.557,1.633,0.531,"no","yes","yes","no","yes",599000,292600
"27","Białystok","522b3f23fc92091def155c80dd88444e","blok mieszkalny",47.8,2,4,1991,53.14820804,23.11781269,2.47,17,0.124,0.596,0.238,0.363,0.073,2.2,0.222,"no","yes","no","no","yes",320000,292600
"28","Białystok","6a31473c4297e69358a7947e16c71e6e","kamienica",77.17,3,3,1950,53.1346389,23.16042584,1.02,65,0.3,0.059,0.265,0.049,0.021,0.861,0.076,"no","yes","no","no","yes",715000,292600
"29","Białystok","58cff6fb4a07fb374474e78346aea240","blok mieszkalny",33.92,2,4,1967,53.13931442,23.17016637,1.79,30,0.19,0.704,0.326,0.163,0.123,0.109,0.14,"no","no","no","no","yes",320000,292600
"30","Białystok","fc9a0990a545500a17ca5d10a2ddbee4","blok mieszkalny",44,2,4,1969,53.1234975,23.16933932,1.94,24,0.1,0.095,0.259,0.049,0.237,0.627,0.184,"no","yes","no","no","yes",436000,292600
"31","Białystok","b1ac08ea7a6738a5e87ac72ec0ce9504","blok mieszkalny",62,4,4,1975,53.13945872,23.16986517,1.78,29,0.167,0.695,0.302,0.188,0.134,0.116,0.148,"no","yes","no","no","yes",5e+05,292600
"32","Białystok","d1ebefa8986cfb481efccc19e78d7f94","blok mieszkalny",47.9,2,2,1985,53.1535756,23.1136802,3.08,7,0.512,0.224,0.35,0.427,0.301,2.828,0.455,"no","no","no","no","no",330000,292600
"33","Białystok","0466fcb796da704774f13c016f7cbb96","blok mieszkalny",57.87,3,3,2009,53.12646895,23.17626032,2.21,26,0.162,0.382,0.255,0.096,0.311,0.967,0.328,"yes","yes","no","no","yes",570000,292600
"34","Białystok","ff9dfc0a67a574330ec92f1572c99540","apartamentowiec",43.72,2,3,2023,53.1518303,23.1579694,2.22,8,0.27,1.256,0.594,0.376,0.096,1.408,0.197,"no","yes","yes","no","no",519000,292600
"35","Białystok","aa8e2a34c5e4b801b523588947b074eb","blok mieszkalny",63.74,3,4,1960,53.13501161,23.16321938,1.21,61,0.171,0.246,0.322,0.151,0.053,0.725,0.135,"no","no","no","no","yes",529000,292600
"36","Białystok","8dfa2d63baea89336e39fa01ce3b0dfc","blok mieszkalny",41.3,2,7,2019,53.1321172,23.1368008,0.58,12,0.347,0.387,0.208,0.191,0.364,0.35,0.158,"yes","no","yes","no","no",494500,292600
"37","Białystok","26da9754572c7b4329dfea7db78b8982","blok mieszkalny",70,3,4,2010,53.11333333,23.14583333,2.23,8,0.712,0.749,0.534,0.551,0.149,1.832,0.105,"no","yes","no","no","yes",599000,292600
"38","Białystok","9a1238818c60d1925913fcbc9159d906","apartamentowiec",43.61,2,12,2023,53.1376577,23.1763217,2.13,33,0.157,0.392,0.428,0.201,0.233,0.417,0.204,"no","yes","yes","no","yes",487000,292600
"39","Białystok","52fac27add352bf7710fae0057af799e","blok mieszkalny",54.21,3,4,1969,53.14077246,23.13122463,1.25,20,0.165,0.398,0.168,0.298,0.465,0.985,0.16,"no","yes","no","no","yes",345000,292600
"40","Białystok","f16fbc42a87109b19c4156b723ea4703","apartamentowiec",57.88,3,9,2015,53.1395622,23.1739563,2.04,27,0.331,0.644,0.529,0.07,0.103,0.177,0.079,"no","yes","yes","no","yes",679000,292600
"41","Białystok","0f848d24772fdd17f23eb9a6057501d3","blok mieszkalny",62.9,3,8,1982,53.1473,23.1081,2.92,14,0.241,0.967,0.415,0.145,0.322,2.636,0.094,"no","yes","yes","no","yes",379000,292600
"42","Białystok","df3981fb2c57241e3809a8fd2b25114b","blok mieszkalny",39.2,2,4,1982,53.13204497,23.18458557,2.63,30,0.33,0.254,0.238,0.262,0.314,1.245,0.198,"no","yes","no","no","no",3e+05,292600
"43","Białystok","98842967e4568a58881c455238ad3cc6","blok mieszkalny",45.2,3,4,1967,53.1315,23.1414,0.33,18,0.062,0.225,0.116,0.23,0.289,0.289,0.261,"no","yes","no","no","yes",349000,292600
"44","Białystok","29652c8c9697d84baa2f6baed164f44b","blok mieszkalny",31.8,1,4,1960,53.1358729,23.1530586,0.59,45,0.128,0.235,0.268,0.068,0.197,0.558,0.149,"no","yes","no","no","yes",289000,292600
"45","Białystok","8f9d400826d46769f1862fcb552509a6","blok mieszkalny",41.7,2,2,1995,53.1520277,23.1489588,2.09,7,0.452,1.453,0.87,0.287,0.423,1.795,0.415,"no","yes","no","no","yes",399000,292600
"46","Białystok","af366d30c31c39274980ff8b61d81d40","blok mieszkalny",49,3,3,1970,53.12470489,23.1697663,1.9,26,0.232,0.054,0.154,0.178,0.174,0.583,0.117,"no","no","no","no","yes",560000,292600
"47","Białystok","c6ccd0892e206a3db23a9011f5352fbe","blok mieszkalny",60.14,3,4,1989,53.1452284,23.1187139,2.21,13,0.164,0.411,0.335,0.107,0.277,1.931,0.535,"no","yes","no","no","yes",369000,292600
"48","Białystok","34b677c3c885114c848fec830c200c53","blok mieszkalny",60.2,3,10,1979,53.15212481,23.13144244,2.28,11,0.271,0.286,0.085,0.167,0.319,2.103,0.348,"no","yes","yes","no","yes",370000,292600
"49","Białystok","0847a4b32d159e49395ef73be4d8ab6e","apartamentowiec",54.06,3,8,2021,53.1518303,23.1579694,2.22,8,0.27,1.256,0.594,0.376,0.096,1.408,0.197,"no","yes","yes","no","yes",465000,292600
"50","Białystok","2cf5958a8e3a4d2e7624aa5ed217879b","blok mieszkalny",44.5,2,4,1974,53.1355,23.1242,1.42,8,0.264,0.534,0.68,0.361,0.396,1.126,0.116,"no","yes","no","no","yes",319000,292600
"51","Białystok","78be554252932b9ced1034c56d02f473","blok mieszkalny",45,3,4,1967,53.1324752,23.1445228,0.11,28,0.086,0.024,0.309,0.441,0.141,0.166,0.05,"no","yes","no","no","yes",349000,292600
"52","Białystok","057e51fa36bb3874dbc15cf3f69b65c9","blok mieszkalny",42.2,2,4,1971,53.1226482,23.1408264,1.23,7,0.431,0.686,0.092,0.315,0.579,1.114,0.117,"no","yes","no","no","yes",350000,292600
"53","Białystok","f27c75bcfcecdc339aa613e1b297f42c","blok mieszkalny",48.1,3,4,1975,53.13204497,23.18458557,2.63,30,0.33,0.254,0.238,0.262,0.314,1.245,0.198,"no","yes","no","no","yes",520000,292600
"54","Białystok","428fbb8fe6bf806af475fd2d3ae74428","kamienica",44.75,2,3,1956,53.12349577,23.1717968,2.08,28,0.121,0.197,0.195,0.205,0.108,0.765,0.067,"no","no","no","no","no",525000,292600
"55","Białystok","65fe0d532ba2cf6cc52876c8fe20bbf3","blok mieszkalny",48.48,3,3,2016,53.1442317,23.1897944,3.21,7,0.216,1.101,0.808,0.342,0.188,1.316,0.159,"no","no","no","no","no",455000,292600
"56","Białystok","fe21a6f8c411d81e27d848d4b999eab0","blok mieszkalny",33.92,2,4,1978,53.1376577,23.1763217,2.13,33,0.157,0.392,0.428,0.201,0.233,0.417,0.204,"no","no","no","no","yes",320000,292600
"57","Białystok","283af5ca92d45b33aa8855870207546b","blok mieszkalny",60.5,3,6,2011,53.1072222,23.1254677,3.19,9,0.53,0.657,0.032,0.138,0.439,1.809,0.134,"yes","yes","yes","no","no",560000,292600
"58","Białystok","cee1a5dbdd23fdef122d582c10bc3980","blok mieszkalny",53.5,2,4,1963,53.1256809637523,23.1762544063865,2.24,30,0.107,0.418,0.295,0.126,0.327,0.974,0.314,"yes","yes","no","no","yes",420000,292600
"59","Białystok","019270e45b9892e83950166d59057e32","apartamentowiec",57,3,9,2015,53.1396,23.174,2.04,26,0.33,0.64,0.524,0.07,0.099,0.179,0.078,"no","yes","yes","no","yes",679000,292600
"60","Białystok","acb830ba6a9f0d5a55bfa71ddf4f4274","blok mieszkalny",30.7,1,4,1996,53.1477137,23.1168038,2.48,19,0.178,0.628,0.273,0.355,0.155,2.21,0.231,"no","yes","no","no","yes",399000,292600
"61","Białystok","4332caf98604058a61a8a93cad5553fe","apartamentowiec",67.55,3,13,2012,53.12915,23.17287,1.9,18,0.249,0.587,0.162,0.325,0.206,0.783,0.402,"no","yes","yes","no","no",698000,292600
"62","Białystok","39be572a72ca7ccec6fa61cd975f4d27","apartamentowiec",64.64,3,3,2012,53.1257628,23.2071285,4.21,0,0.657,0.55,0.793,0.741,0.541,2.86,0.52,"yes","no","no","no","no",640000,292600
"63","Białystok","b57ca510f905a56c5542a0387f34b673","apartamentowiec",47,2,5,2023,53.1507626,23.154798,2.04,7,0.238,1.379,0.69,0.18,0.148,1.428,0.076,"no","yes","yes","no","no",469000,292600
"64","Białystok","9c7c00510053d90ae52aeccb7aa6cf71","blok mieszkalny",48.2,2,4,1974,53.13471768,23.18925905,2.94,13,0.111,0.566,0.137,0.17,0.191,1.327,0.159,"no","yes","no","no","yes",375000,292600
"65","Białystok","0f5be7b76f97f69b91c9aa997ae3d153","blok mieszkalny",41.1,2,4,1970,53.1409097,23.162428,1.42,15,0.145,0.513,0.22,0.119,0.283,0.39,0.397,"yes","yes","no","no","yes",330000,292600
"66","Białystok","eb754df88aeca083073b0595537d65e4","apartamentowiec",45.88,3,3,2022,53.1324886,23.1688403,1.58,29,0.203,0.641,0.234,0.472,0.1,0.784,0.028,"no","no","yes","no","no",596440,292600
"67","Białystok","f99a54064499fbc5ba8f915f3a233fa9","blok mieszkalny",46.8,3,4,1965,53.1327061,23.13950912,0.39,16,0.241,0.217,0.148,0.245,0.251,0.179,0.078,"no","yes","no","no","yes",420000,292600
"68","Białystok","244b889077d396b9b606c4d4eecb6ba5","blok mieszkalny",47.92,3,4,1991,53.14497,23.10557,2.95,9,0.339,1.275,0.112,0.337,0.065,2.65,0.139,"no","yes","no","no","yes",380000,292600
"69","Białystok","444eb3633fa495f5390bd1cf0c589d0f","blok mieszkalny",45,3,4,1965,53.1315,23.1414,0.33,18,0.062,0.225,0.116,0.23,0.289,0.289,0.261,"yes","yes","no","no","yes",349000,292600
"70","Białystok","e616a95dcd57bcaa4673a28ab3025681","blok mieszkalny",52,3,4,1997,53.14658288,23.11926696,2.27,19,0.207,0.423,0.413,0.158,0.194,2.004,0.423,"no","yes","no","no","yes",425000,292600
"71","Białystok","2f633eeac648315934d921cf724fb543","blok mieszkalny",50.62,2,4,1950,53.1350041,23.16189291,1.13,62,0.232,0.164,0.337,0.064,0.104,0.771,0.138,"no","yes","no","no","no",350000,292600
"72","Białystok","9f3701de53a7dbcc566de2263ebde4c4","blok mieszkalny",45.3,3,4,1967,53.1329857,23.14395459,0.1,25,0.077,0.09,0.31,0.442,0.095,0.137,0.106,"no","yes","no","no","no",349000,292600
"73","Białystok","bccc7932aad3e57eee3ded1b1b4b01d5","apartamentowiec",61.5,2,8,2009,53.1410235,23.1372475,1.01,19,0.232,0.053,0.239,0.181,0.083,0.81,0.021,"no","no","yes","no","no",539000,292600
"74","Białystok","07fc63eee81bbbd105caf4124a977153","blok mieszkalny",48.2,3,4,1976,53.1307,23.185,2.67,21,0.199,0.114,0.209,0.178,0.292,1.373,0.105,"no","yes","no","no","yes",419000,292600
"75","Białystok","ab2a9dfbe7e3598bd1fb212bff66a4f2","blok mieszkalny",61.5,3,4,1983,53.1192,23.0935,3.79,8,0.191,1.742,0.452,0.34,0.068,2.102,0.259,"no","yes","no","no","yes",399000,292600
"76","Białystok","0e74004f624f8c067b3585f3bd055ef2","apartamentowiec",35.41,2,10,2023,53.1376577,23.1763217,2.13,33,0.157,0.392,0.428,0.201,0.233,0.417,0.204,"no","yes","yes","no","yes",449000,292600
"77","Białystok","8695507e1bfaee8c89c15511bb89087c","apartamentowiec",80.52,4,15,2010,53.1571275,23.1517205,2.68,5,0.454,1.739,1.314,0.233,0.088,2.126,0.674,"yes","yes","yes","no","no",750000,292600
"78","Białystok","d89039b11aa66973f3eb925c6700886a","blok mieszkalny",61.3,3,4,1992,53.1191661,23.09226387,3.87,6,0.273,1.718,0.531,0.422,0.15,2.183,0.304,"no","yes","no","no","no",399000,292600
"79","Białystok","c88e0af2ab8060bbe678a022d2354a74","apartamentowiec",60.25,3,5,2023,53.1518303,23.1579694,2.22,8,0.27,1.256,0.594,0.376,0.096,1.408,0.197,"no","yes","yes","no","no",520000,292600
"80","Białystok","2faf9da76153b42d64cdad87118be944","blok mieszkalny",60.5,3,10,1980,53.1420557,23.1719541,2.03,27,0.247,0.378,0.428,0.369,0.17,0.236,0.124,"yes","yes","yes","no","yes",480000,292600
"81","Białystok","3eb2c55c913eec097b96c0e78908fe7a","blok mieszkalny",69.3,3,5,2012,53.15557075,23.15382408,2.54,6,0.235,1.731,1.091,0.066,0.096,1.906,0.47,"yes","yes","yes","no","yes",615000,292600
"82","Białystok","beae7744ddf01ab9f058f28c9332061b","blok mieszkalny",83.1,4,4,1991,53.1372677,23.1683069,1.6,41,0.092,0.66,0.306,0.253,0.002,0.363,0.106,"no","yes","no","no","yes",530000,292600
"83","Białystok","70fddb8c1b5765f9a069b619a6df2b8d","blok mieszkalny",47.4,2,4,1970,53.1438891,23.132717,1.44,21,0.253,0.477,0.313,0.158,0.131,1.22,0.117,"no","no","no","no","yes",444000,292600
"84","Białystok","e7ee7df56d542b5af5f95948fa4dd47e","blok mieszkalny",45,2,4,1960,53.13655065,23.16332102,1.26,42,0.312,0.346,0.384,0.22,0.025,0.575,0.062,"no","no","no","no","yes",399000,292600
"85","Białystok","e89fda2c35d2c39421925773e2b8c0d5","blok mieszkalny",73,3,7,1991,53.1096258,23.1310357,2.8,12,0.467,0.292,0.482,0.061,0.074,1.606,0.457,"no","yes","yes","no","yes",520000,292600
"86","Białystok","651cc90fc3628671287fe132a35a7003","blok mieszkalny",56.36,3,4,1996,53.1065247,23.1252049,3.27,8,0.553,0.731,0.048,0.064,0.494,1.885,0.072,"no","yes","no","no","no",559000,292600
"87","Białystok","0070858c2aeff6ca1aa94cfa99289132","blok mieszkalny",58.6,3,11,1984,53.1309,23.1007,2.98,9,0.449,1.159,0.198,0.409,0.404,1.772,0.212,"yes","yes","yes","no","yes",379000,292600
"88","Białystok","a84e472f3f97af1136d3ebe214243f6a","blok mieszkalny",49.23,2,2,1959,53.132267,23.1200868,1.68,3,0.149,0.913,0.515,0.754,0.319,1.016,0.483,"no","no","no","no","no",360000,292600
"89","Białystok","0d7896ce6ed726d9f304ec57bf646c52","blok mieszkalny",57.8,4,4,1976,53.12994475,23.17800705,2.22,20,0.191,0.36,0.269,0.192,0.211,1.136,0.318,"yes","yes","no","no","no",375000,292600
"90","Białystok","a0e7a8a5bf72213e9d390e60cad0e9d7","blok mieszkalny",48.27,2,4,1959,53.13588525,23.15592185,0.77,58,0.193,0.047,0.077,0.143,0.229,0.738,0.202,"no","yes","no","no","yes",429000,292600
"91","Białystok","3000d163182fb64b2d4989064053af0f","blok mieszkalny",44.2,2,2,1960,53.1335808,23.16036325,1.01,64,0.289,0.092,0.216,0.133,0.047,0.755,0.187,"no","yes","no","no","yes",442000,292600
"92","Białystok","de8479c6008e76b182cb7cda4f19ed05","apartamentowiec",54,3,11,2013,53.1117803,23.1427442,2.4,12,0.449,0.484,0.358,0.3,0.271,1.795,0.189,"yes","yes","yes","no","no",569000,292600
"93","Białystok","71bec30fd37e2b21b03a8bdd0af3a8bd","apartamentowiec",36,2,12,2023,53.1376577,23.1763217,2.13,33,0.157,0.392,0.428,0.201,0.233,0.417,0.204,"no","yes","yes","no","yes",439000,292600
"94","Białystok","185d072bc502304de8ac024aecf56bd0","blok mieszkalny",72,4,6,1992,53.10784345,23.12263788,3.21,12,0.33,0.587,0.207,0.23,0.448,1.741,0.137,"no","yes","yes","no","no",490000,292600
"95","Białystok","8224d5bdf78ebd889411f86643f256d2","blok mieszkalny",57.9,4,4,1971,53.12964715,23.18428348,2.64,19,0.075,0.133,0.196,0.052,0.247,1.434,0.097,"no","yes","no","no","no",350000,292600
"96","Białystok","2fbcec5bbfd213108a88ca390da5ca45","blok mieszkalny",37,2,3,1960,53.1358116,23.16535794,1.37,41,0.161,0.411,0.226,0.302,0.004,0.586,0.059,"no","no","no","no","yes",375000,292600
"97","Białystok","33c539197acfcb15b4d7462fb30f9c3c","blok mieszkalny",58.3,3,4,1976,53.1388,23.1863,2.8,10,0.325,0.61,0.581,0.217,0.454,1.003,0.325,"no","yes","no","no","no",379000,292600
"98","Białystok","c90a6c18ac066ca32800510a47c4cef5","blok mieszkalny",66.8,4,4,1970,53.12984,23.18239,2.51,18,0.109,0.254,0.097,0.093,0.17,1.344,0.096,"no","yes","no","no","yes",4e+05,292600
"99","Białystok","8c17150ba97f5ab3b484f9dc0dad37a3","blok mieszkalny",48.5,2,4,1988,53.1353725,23.1829394,2.52,20,0.078,0.204,0.164,0.068,0.116,0.924,0.122,"no","yes","no","no","yes",349000,292600
"100","Białystok","7b3f55152cb93e2bab39e522f97a2984","blok mieszkalny",68.1,3,11,1984,53.1435,23.1484,1.15,6,0.101,0.816,0.324,0.224,0.668,1.089,0.253,"yes","yes","yes","no","yes",379000,292600
"101","Białystok","703240e07de6d602de709cc625d7fed2","blok mieszkalny",65.53,4,3,2017,53.1442317,23.1897944,3.21,7,0.216,1.101,0.808,0.342,0.188,1.316,0.159,"no","yes","no","no","no",589000,292600
"102","Białystok","975e8a9c79de1762c447ae01b8d24519","blok mieszkalny",50.39,2,4,2022,53.13878,23.17197,1.88,32,0.292,0.658,0.459,0.065,0.172,0.137,0.142,"no","yes","yes","no","no",650000,292600
"103","Białystok","a729df0724d0e82b45e9a7303142f471","blok mieszkalny",48.6,2,11,1979,53.1410479,23.1673583,1.71,23,0.061,0.624,0.145,0.07,0.111,0.068,0.228,"no","yes","yes","no","yes",309000,292600
"104","Białystok","92b2a38e87a18a90f0958f0a3564bcaf","blok mieszkalny",45.4,3,4,1976,53.1397,23.1648,1.48,30,0.123,0.562,0.085,0.187,0.309,0.261,0.231,"no","yes","no","no","yes",450000,292600
"105","Białystok","cbea943cc133b107a1b125bb472de7f9","blok mieszkalny",58.8,3,4,2001,53.131835,23.1957006,3.37,15,0.418,0.177,0.2,0.15,0.145,1.856,0.115,"no","yes","no","no","yes",499000,292600
"106","Białystok","65fdb972877cc1db115bbdbb95850be2","blok mieszkalny",56.36,3,4,1996,53.1069,23.125,3.24,8,0.519,0.688,0.025,0.093,0.484,1.843,0.114,"yes","yes","no","no","yes",565000,292600
"107","Białystok","3e78d7f6d250c586f1f6b7d04b17d359","blok mieszkalny",30.2,2,4,1970,53.1403,23.105,2.79,9,0.703,1.412,0.378,0.174,0.274,2.267,0.251,"no","no","no","yes","yes",315000,292600
"108","Białystok","c4d17c07ac254daae9ca4127202a0ea8","blok mieszkalny",58,3,3,1958,53.1314352,23.1509374,0.43,55,0.177,0.283,0.363,0.12,0.14,0.46,0.262,"no","yes","no","no","yes",542000,292600
"109","Białystok","116fceb030d27fd9c49f9e66b2fa1e14","blok mieszkalny",62.6,3,4,1978,53.13069309,23.17633176,2.09,23,0.243,0.443,0.369,0.313,0.092,1.061,0.424,"no","yes","no","no","yes",505000,292600
"110","Białystok","a30365fad8a644d00b9da43f0b9686bd","kamienica",44.94,2,3,1960,53.1335174,23.1517634,0.43,54,0.155,0.322,0.256,0.165,0.083,0.428,0.045,"no","yes","no","no","yes",399000,292600
"111","Białystok","6e3eb7bfb53496aa2300583ca395d7f8","blok mieszkalny",54.1,3,4,1972,53.1409,23.1624,1.42,15,0.146,0.511,0.222,0.118,0.281,0.392,0.397,"no","yes","no","no","yes",459000,292600
"112","Białystok","3988f3959412a6beed390f31bf268f8f","blok mieszkalny",56,3,4,1996,53.1069,23.125,3.24,8,0.519,0.688,0.025,0.093,0.484,1.843,0.114,"yes","yes","no","no","yes",565000,292600
"113","Białystok","7d4f0faa4d30f4c1caf6189e76301d8c","blok mieszkalny",72,3,3,1980,53.153605,23.1215062,2.75,17,0.344,0.317,0.517,0.063,0.069,2.527,0.019,"no","yes","no","no","no",438000,292600
"114","Białystok","82e87bc43f9c643d5bb52b70ea9fc1d3","blok mieszkalny",61.7,3,3,2007,53.1335164,23.181957,2.45,27,0.194,0.193,0.169,0.284,0.225,1.005,0.212,"yes","yes","no","no","yes",565000,292600
"115","Białystok","2024c2a806c900bc2a5818be56583737","apartamentowiec",50,2,14,2012,53.1418696,23.1580691,1.28,8,0.25,0.486,0.456,0.344,0.149,0.692,0.597,"no","yes","yes","no","yes",575000,292600
"116","Białystok","0ea2ffd8930194b7561694ec57c87833","blok mieszkalny",54.3,3,4,1995,53.1305,23.0935,3.47,6,0.249,0.731,0.544,0.299,0.137,2.192,0.218,"yes","yes","no","no","yes",379000,292600
"117","Białystok","3758aca8ef1e9003b07834cd52d9ec67","blok mieszkalny",48.4,3,4,1985,53.1482798,23.1529076,1.74,7,0.066,1.229,0.413,0.233,0.427,1.321,0.32,"no","yes","no","no","yes",429000,292600
"118","Białystok","8c37cacd4ffda8ada9f451261f24c042","blok mieszkalny",48,3,4,1975,53.13216,23.19077,3.04,14,0.096,0.39,0.166,0.218,0.145,1.557,0.166,"no","yes","no","no","yes",379000,292600
"119","Białystok","8426eb6c088540588c75241c75531ad9","blok mieszkalny",75,4,4,1995,53.13231,23.18319,2.53,31,0.341,0.328,0.204,0.321,0.297,1.159,0.215,"no","yes","no","no","yes",524000,292600
"120","Białystok","2eb9e44015caeb7b25877349f1409511","blok mieszkalny",72.4,3,4,1990,53.12975,23.09394,3.45,6,0.338,0.801,0.589,0.384,0.199,2.136,0.248,"no","yes","no","no","yes",429000,292600
