"","city","id","type","squareMeters","rooms","floorCount","buildYear","latitude","longitude","centreDistance","poiCount","schoolDistance","clinicDistance","postOfficeDistance","kindergartenDistance","restaurantDistance","collegeDistance","pharmacyDistance","hasParkingSpace","hasBalcony","hasElevator","hasSecurity","hasStorageRoom","price","population"
"11","Białystok","7e440b7f6b7a040c3c38b5ab638841af","blok mieszkalny",75.47,4,8,2010,53.10227725,23.13652953,3.5,2,0.748,0.781,0.908,0.074,0.822,2.496,0.379,"no","yes","yes","no","no",556000,292600
"12","Białystok","3758aca8ef1e9003b07834cd52d9ec67","blok mieszkalny",48.4,3,4,1985,53.1482798,23.1529076,1.74,7,0.066,1.229,0.413,0.233,0.427,1.321,0.32,"no","yes","no","no","yes",429000,292600
"13","Białystok","51a1e5633c207a9885686c1985626c09","apartamentowiec",80,3,3,2015,53.1392007,23.1548318,0.91,12,0.178,0.243,0.395,0.417,0.161,0.865,0.319,"no","yes","yes","no","no",659000,292600
"14","Białystok","5113be57033d4b5adf0222b6686a1d71","blok mieszkalny",51,2,4,1957,53.13233046,23.15437062,0.62,69,0.283,0.178,0.282,0.136,0.099,0.624,0.173,"no","yes","no","no","yes",549000,292600
"15","Białystok","f9a4d92255823c99f197d811c69125dd","blok mieszkalny",59.7,4,11,1983,53.15424,23.11851,2.93,12,0.412,0.11,0.478,0.265,0.236,2.694,0.2,"no","yes","yes","no","yes",479000,292600
"16","Białystok","42dece2f2a81efdea0d7c24376272be6","blok mieszkalny",38,2,4,1976,53.12856,23.14056,0.62,7,0.123,0.489,0.319,0.202,0.512,0.614,0.521,"no","yes","no","no","yes",359000,292600
"17","Białystok","88172218a5e1b66796dd6449fd367409","blok mieszkalny",61,3,4,1989,53.10466,23.12361,3.5,6,0.625,0.934,0.28,0.173,0.706,2.092,0.218,"no","yes","no","no","yes",519000,292600
"18","Białystok","370abd9d6cb08e3a92937efc77c3cc3a","blok mieszkalny",39,2,4,1978,53.14332,23.13975,1.17,17,0.282,0.352,0.473,0.125,0.293,1.03,0.284,"no","yes","no","no","yes",298000,292600
"19","Białystok","d8eb58dccc2c1f85ba880db0cb5abfea","blok mieszkalny",45,2,4,1969,53.13903,23.1751,2.09,24,0.244,0.565,0.553,0.028,0.091,0.268,0.033,"no","no","no","no","yes",399900,292600
"20","Białystok","d00ba310e5aaa3958e32230052fac6ae","blok mieszkalny",39.9,3,5,1993,53.1152303,23.1455157,2.01,9,0.548,0.843,0.565,0.517,0.106,1.687,0.193,"no","no","yes","no","no",319000,292600
"21","Białystok","214561f35f10fab20ace3c61b2de8a85","blok mieszkalny",59,3,3,1998,53.14848,23.09312,3.86,5,0.287,1.707,0.744,0.369,0.205,3.468,0.389,"no","yes","no","yes","yes",550000,292600
"22","Białystok","3e25dca0ae468aa3a33bb2d72bca841f","blok mieszkalny",48,2,4,1970,53.15252,23.12537,2.51,19,0.253,0.142,0.415,0.242,0.047,2.297,0.034,"no","yes","yes","no","yes",449000,292600
"23","Białystok","0d075aa530f4c38be8df511a9aa8ef91","blok mieszkalny",45.9,2,4,1996,53.13312,23.15933,0.94,63,0.364,0.088,0.138,0.178,0.055,0.717,0.215,"no","yes","no","no","yes",550000,292600
"24","Białystok","08f603e47389f1c2e371d74206b5f03e","blok mieszkalny",27.5,1,4,1964,53.1252967,23.171605,1.97,25,0.199,0.191,0.02,0.114,0.073,0.677,0.036,"no","yes","no","no","yes",350000,292600
"25","Białystok","8feb7c0db0550607d48984fb12f5ee31","blok mieszkalny",48,3,4,1971,53.12922823,23.17945221,2.33,20,0.216,0.237,0.226,0.112,0.133,1.208,0.193,"no","yes","no","no","yes",399000,292600
"26","Białystok","3a55948f6c503a9eae6e04801b789ebb","blok mieszkalny",55.88,2,9,2022,53.13978,23.1396,0.81,14,0.181,0.181,0.423,0.25,0.103,0.64,0.218,"no","yes","yes","no","no",607000,292600
"27","Białystok","6fb543906272b718d28aeed2944ef51f","blok mieszkalny",60,3,11,1988,53.14002613,23.16518784,1.52,31,0.086,0.601,0.041,0.144,0.271,0.223,0.268,"no","no","yes","no","no",449000,292600
"28","Białystok","8ab73f6567a7339d8e83c43b65ff6a16","blok mieszkalny",38,2,4,1970,53.14429929,23.13573718,1.37,18,0.059,0.428,0.378,0.072,0.27,1.187,0.23,"no","yes","no","no","yes",349000,292600
"29","Białystok","fec86a34d8ab42b5808c15c0fc7b6d10","blok mieszkalny",42.62,2,5,2023,53.1522,23.15834,2.27,7,0.26,1.261,0.61,0.369,0.141,1.432,0.233,"yes","yes","yes","no","no",555000,292600
"30","Białystok","fd08da04a54a35f0854a508d5b8dc4be","blok mieszkalny",40.87,2,5,2023,53.14165,23.15808,1.26,10,0.253,0.462,0.473,0.329,0.124,0.687,0.615,"no","no","yes","no","no",535000,292600
"31","Białystok","f88aab77ea2e790cfe93c65a2b183011","blok mieszkalny",40,2,4,1995,53.1069,23.125,3.24,8,0.519,0.688,0.025,0.093,0.484,1.843,0.114,"no","yes","no","no","yes",399000,292600
"32","Białystok","a3ba1cfc8ceb89f802275b3bd190f2b6","blok mieszkalny",48.63,2,4,1963,53.13724285,23.15146556,0.6,24,0.25,0.38,0.402,0.252,0.364,0.552,0.036,"no","yes","no","no","yes",375000,292600
"33","Białystok","e39e3e0107c0e9e5771edb909cbfe5fd","blok mieszkalny",27.5,1,4,1964,53.1267,23.1759,2.17,25,0.17,0.398,0.221,0.079,0.314,0.942,0.314,"yes","yes","no","no","yes",350000,292600
"34","Białystok","962edb7bed65459d705888803c68b8c2","blok mieszkalny",60,3,4,1983,53.1418,23.1513,1.02,7,0.216,0.616,0.327,0.101,0.483,0.966,0.389,"yes","yes","no","no","yes",469000,292600
"35","Białystok","a2f4c9a1d949acac0d60fb1d0e3f7805","blok mieszkalny",28.3,1,7,2023,53.1397,23.1648,1.48,30,0.123,0.562,0.085,0.187,0.309,0.261,0.231,"yes","yes","yes","no","no",415000,292600
"36","Białystok","de8f3c2a279ed24bd56b19bad2896e9c","blok mieszkalny",71.8,4,6,1987,53.12418765,23.17265122,2.09,28,0.174,0.23,0.129,0.154,0.172,0.783,0.05,"yes","yes","yes","no","yes",670000,292600
"37","Białystok","50a6e606ded4c726f27bf8368a45020a","blok mieszkalny",58.7,3,4,1998,53.1473211,23.17560858,2.55,8,0.498,0.265,0.421,0.463,0.409,0.865,0.404,"no","yes","no","no","yes",630000,292600
"38","Białystok","f59cac29a5900c8e688fe44b22c0db5e","blok mieszkalny",48,2,4,1980,53.1562424,23.121772,2.99,8,0.173,0.397,0.753,0.258,0.362,2.775,0.305,"no","yes","no","no","yes",379000,292600
"39","Białystok","d7a51a45ad844586a26da5811528ab8a","blok mieszkalny",59.5,3,4,1979,53.1512261,23.1233612,2.47,23,0.233,0.263,0.484,0.273,0.155,2.237,0.071,"no","yes","no","no","yes",399990,292600
"40","Białystok","1c4c2b115eeae4e7c0cdd9a2b256bdc3","blok mieszkalny",47,2,11,1985,53.15388378,23.12966281,2.51,13,0.355,0.282,0.169,0.085,0.371,2.326,0.312,"no","yes","yes","no","yes",349000,292600
"41","Białystok","c30b0dcc59d36e81d111e79d50b56dc9","blok mieszkalny",49,3,10,1970,53.13958,23.13486,0.98,19,0.098,0.187,0.19,0.04,0.257,0.733,0.1,"no","yes","yes","no","yes",485000,292600
"42","Białystok","fc79331da284c88a6e24536efd80862d","blok mieszkalny",45,2,3,1966,53.1227565,23.1528036,1.28,32,0.112,0.237,0.055,0.111,0.062,0.752,0.092,"no","yes","no","no","yes",469000,292600
"43","Białystok","e1a17421a050a00b507dbdf89931bc82","blok mieszkalny",39.18,2,8,2010,53.0991,23.1314,3.92,2,0.558,1.162,0.619,0.426,1.1,2.752,0.398,"yes","yes","yes","no","yes",429000,292600
"44","Białystok","c9a922905a5c0cf9bb672ba389294e9d","blok mieszkalny",61,4,2,1999,53.13225104,23.1966875,3.43,13,0.476,0.158,0.122,0.146,0.137,1.893,0.121,"no","yes","no","no","yes",649000,292600
"45","Białystok","0f16b30d06a381633e83fe90d8aa9b86","blok mieszkalny",57.4,3,4,1975,53.1335,23.1517,0.43,55,0.159,0.326,0.252,0.164,0.079,0.424,0.05,"no","yes","no","no","yes",579000,292600
"46","Białystok","097ccbed3432c3bbc8c3f6c21a398cf2","blok mieszkalny",55,3,3,2023,53.144026,23.2018912,3.96,1,0.926,1.201,1.243,0.307,0.631,2.084,0.658,"yes","yes","no","no","no",659400,292600
"47","Białystok","ddd3cfcbae58ce5e451747bcc31aea2f","apartamentowiec",49,2,7,2012,53.1115,23.122,2.88,10,0.347,0.218,0.145,0.447,0.128,1.339,0.231,"yes","yes","yes","no","yes",533500,292600
"48","Białystok","74f292f780d385620d1fa920514e5f28","blok mieszkalny",38,2,4,1984,53.153605,23.1215062,2.75,17,0.344,0.317,0.517,0.063,0.069,2.527,0.019,"no","yes","no","no","yes",359000,292600
"49","Białystok","74e46619bcdcbef6d02810188fdc5776","blok mieszkalny",45,2,4,1966,53.118,23.15121,1.75,13,0.402,0.356,0.485,0.393,0.287,1.211,0.266,"no","yes","no","no","yes",390000,292600
"50","Białystok","f985405bf0ae355efcf909880103f95b","blok mieszkalny",62.4,3,4,1977,53.1294,23.1788,2.28,20,0.186,0.28,0.248,0.144,0.18,1.17,0.24,"yes","yes","no","no","yes",449000,292600
"51","Białystok","a0026cd311a9f3044718b1c4503f8c9d","blok mieszkalny",47,2,11,1986,53.1525,23.1254,2.51,19,0.25,0.139,0.414,0.245,0.048,2.294,0.036,"no","yes","yes","no","yes",349000,292600
"52","Białystok","396176d65c846e9e6f8d7cc6c2e0e78d","blok mieszkalny",61,3,4,1983,53.13722,23.18301,2.56,17,0.114,0.334,0.31,0.092,0.279,0.833,0.094,"no","no","no","no","no",519000,292600
"53","Białystok","0ca98bb708ddd36f19b07d9e350d1b74","blok mieszkalny",41.5,2,4,1970,53.1410764,23.13639229,1.04,20,0.183,0.08,0.182,0.161,0.14,0.834,0.066,"no","yes","no","no","yes",339000,292600
"54","Białystok","0cdd33bf9a3f03e8286f239bf9f1c61a","blok mieszkalny",39,2,4,1962,53.13852,23.150704,0.68,15,0.317,0.446,0.508,0.397,0.436,0.627,0.186,"no","yes","no","no","yes",349000,292600
"55","Białystok","eb406daeec20e19b5c1c9995482ef7c5","blok mieszkalny",63.5,3,3,2009,53.1547008,23.1989497,4.3,1,1.167,1.94,0.165,0.846,0.777,2.462,0.85,"no","yes","no","no","yes",579000,292600
"56","Białystok","c8cccffb58537a375ebc47fabbad7314","blok mieszkalny",42.62,2,5,2023,53.15184,23.15794,2.22,8,0.268,1.258,0.597,0.373,0.095,1.409,0.195,"no","yes","yes","no","no",555000,292600
"57","Białystok","bb288571f5bbc6dfb0778714203cbf28","blok mieszkalny",45,2,4,1969,53.1379,23.1723,1.87,36,0.276,0.574,0.428,0.049,0.189,0.237,0.242,"yes","no","no","no","yes",399000,292600
"58","Białystok","ce3bf4fa0b6056b52f3081702b3fe972","kamienica",51.5,2,3,1955,53.136,23.129,1.12,10,0.2,0.209,0.417,0.142,0.456,0.823,0.06,"yes","no","no","no","yes",413000,292600
"59","Białystok","74236c2ceb1d1bf7559d83b8414dfd74","blok mieszkalny",68.1,3,11,1984,53.1446,23.1506,1.3,6,0.125,0.901,0.155,0.219,0.502,1.242,0.077,"no","yes","yes","no","yes",544000,292600
"60","Białystok","f0e4996b99e0fab7210c1a195ae68ed6","blok mieszkalny",37.3,2,4,1969,53.14136972,23.13533319,1.11,23,0.15,0.155,0.114,0.178,0.216,0.892,0.131,"no","no","no","no","yes",349000,292600
"61","Białystok","998e29bf4cbe94f65b220e7eb548945f","kamienica",60.1,2,3,1900,53.13735,23.15723,0.91,32,0.137,0.02,0.16,0.304,0.179,0.83,0.293,"no","no","no","yes","no",750000,292600
"62","Białystok","a8b45e59f815fe66d6dd201ab339a543","blok mieszkalny",73,3,3,2006,53.1268,23.1509543,0.82,27,0.391,0.135,0.243,0.346,0.126,0.723,0.124,"no","no","no","no","no",640000,292600
"63","Białystok","64d84ee5c4bd04d025bf36c2fcf0b648","blok mieszkalny",51.46,2,3,1952,53.13496487,23.13815301,0.51,16,0.383,0.217,0.313,0.481,0.165,0.208,0.21,"no","no","no","no","yes",399000,292600
"64","Białystok","34ef7985142794d45deb833148cdeb7b","blok mieszkalny",36.5,2,4,1960,53.1395,23.1243,1.56,8,0.15,0.585,0.65,0.122,0.324,1.261,0.382,"yes","yes","no","no","yes",355000,292600
"65","Białystok","15c914c57399f2b1e2ae91314d0e2de2","blok mieszkalny",47,2,11,1980,53.1548,23.13002,2.59,10,0.413,0.38,0.237,0.152,0.446,2.416,0.403,"no","yes","yes","no","yes",349000,292600
"66","Białystok","e8d9bb42a20016f65fb6ea020973295c","blok mieszkalny",64.2,3,3,2002,53.11687586,23.14166457,1.85,15,0.246,0.868,0.493,0.243,0.098,1.378,0.286,"no","yes","no","no","yes",599000,292600
"67","Białystok","9fe72d6a5a52365676f6527caf755d52","kamienica",77.17,3,3,1950,53.1346389,23.16042584,1.02,65,0.3,0.059,0.265,0.049,0.021,0.861,0.076,"no","yes","no","no","yes",599000,292600
"68","Białystok","22e32c6f6eeebbf0b263317510bf72a8","apartamentowiec",50.39,3,4,2022,53.14002613,23.16518784,1.52,31,0.086,0.601,0.041,0.144,0.271,0.223,0.268,"yes","yes","yes","no","no",666000,292600
"69","Białystok","168a8fdbd94fd903d8fb85eec81f0d97","blok mieszkalny",59.5,3,3,2005,53.15,23.1,3.54,3,0.418,1.219,0.75,0.056,0.597,3.252,0.563,"no","yes","no","no","yes",540000,292600
"70","Białystok","6e0b1cf5d9776190e730b1d83cb231b6","blok mieszkalny",50.99,3,3,1999,53.14191109,23.10659784,2.75,11,0.494,1.256,0.186,0.346,0.212,2.363,0.209,"no","yes","no","no","yes",458000,292600
"71","Białystok","560631cfcf01f2237d65598f21eb3550","blok mieszkalny",80,4,4,1992,53.13080905,23.08794022,3.83,10,0.345,0.423,0.172,0.274,0.238,2.552,0.172,"no","yes","no","no","yes",570000,292600
"72","Białystok","d75a20ef31d5316ef0f6ca537c733b6e","blok mieszkalny",66.6,3,4,1990,53.13080905,23.08794022,3.83,10,0.345,0.423,0.172,0.274,0.238,2.552,0.172,"no","yes","no","no","no",549000,292600
"73","Białystok","cd91496b67cce0213f0a91e9cf893554","blok mieszkalny",38,2,4,1970,53.1434,23.1405,1.16,13,0.314,0.386,0.521,0.166,0.32,1.037,0.322,"yes","yes","no","no","yes",310000,292600
"74","Białystok","7b503faa60937e5d8a838be25ed365c0","blok mieszkalny",78.1,4,4,1997,53.1354617,23.0832767,4.14,1,0.674,0.191,0.505,0.59,0.557,3.038,0.551,"no","no","no","no","yes",650000,292600
"75","Białystok","d614e309000d0801d3bd7808c59c8001","blok mieszkalny",33.5,1,4,1999,53.14472179,23.10765515,2.81,12,0.218,1.145,0.149,0.252,0.088,2.514,0.149,"no","yes","no","no","yes",360000,292600
"76","Białystok","6d9eb70858d4ce7276bd72cbc985811d","blok mieszkalny",48.31,3,5,2023,53.1434448,23.1405094,1.17,12,0.311,0.39,0.524,0.169,0.325,1.042,0.326,"no","yes","yes","no","no",510000,292600
"77","Białystok","7e81ef08157ff537bb88584c1abd8077","blok mieszkalny",75.95,4,4,1997,53.11616,23.14196,1.92,16,0.326,0.805,0.438,0.325,0.161,1.438,0.204,"yes","yes","no","no","yes",680000,292600
"78","Białystok","79e0a68cfafdd2d343c2df5bbfac5532","blok mieszkalny",59.7,3,4,1982,53.15175366,23.12082412,2.62,22,0.135,0.381,0.349,0.095,0.143,2.378,0.198,"no","yes","no","no","yes",385000,292600
"79","Białystok","6595862ec25d97211ece64ed79f8de88","kamienica",39,2,3,1950,53.13352,23.15165,0.43,54,0.158,0.329,0.248,0.167,0.079,0.42,0.052,"no","yes","no","no","yes",529000,292600
"80","Białystok","5319662a561e839adcbeb6da91646528","apartamentowiec",48,2,7,2012,53.1324,23.1982,3.53,10,0.575,0.147,0.029,0.159,0.149,1.976,0.083,"yes","yes","yes","no","yes",528000,292600
"81","Białystok","1adf39eb82510d5a64c3723bc0071f87","blok mieszkalny",37.3,2,4,1970,53.1451,23.1375,1.41,11,0.039,0.507,0.51,0.191,0.379,1.246,0.335,"yes","no","no","no","yes",340000,292600
"82","Białystok","d536e8d03b3c0ccb72061c126e7a4869","blok mieszkalny",47.21,2,10,1984,53.1535756,23.1136802,3.08,7,0.512,0.224,0.35,0.427,0.301,2.828,0.455,"no","yes","yes","no","yes",379000,292600
"83","Białystok","03bf18e34c03847f7ec2565c8336c323","apartamentowiec",55.48,3,7,2011,53.13520665,23.12253606,1.53,7,0.368,0.649,0.78,0.405,0.357,1.232,0.228,"yes","yes","yes","no","no",629900,292600
"84","Białystok","fb791430ac54a3e529f0e49b897fe4bd","blok mieszkalny",59.8,3,10,1988,53.1455384,23.1171959,2.31,14,0.269,0.516,0.242,0.209,0.17,2.031,0.469,"no","yes","yes","no","yes",390000,292600
"85","Białystok","b079f12bf9225db964c939f4cd1ce7b2","blok mieszkalny",64.7,3,4,1990,53.11361281,23.14637731,2.2,8,0.723,0.797,0.572,0.597,0.109,1.795,0.068,"no","yes","no","no","yes",499000,292600
"86","Białystok","df7b53d2136a7ad86a4cfed090c6d651","blok mieszkalny",61.93,3,12,2016,53.1395622,23.1739563,2.04,27,0.331,0.644,0.529,0.07,0.103,0.177,0.079,"yes","yes","yes","no","no",660000,292600
"87","Białystok","1840558b9034f626f714d60c3be00903","blok mieszkalny",49,2,3,2011,53.1260965,23.1927185,3.27,3,0.295,0.426,0.82,0.615,0.484,2.066,0.635,"yes","yes","no","no","no",485000,292600
"88","Białystok","6c865b5378a3df1a18a3fce3c3239c56","blok mieszkalny",42.25,2,1,2021,53.1157482,23.1937936,3.78,0,0.585,0.746,0.554,0.766,0.622,2.467,0.589,"yes","yes","no","no","yes",535000,292600
"89","Białystok","9b94aa373b5478e92d5b5cafee11b0e0","blok mieszkalny",76.89,3,4,2012,53.1461481,23.1193583,2.24,18,0.167,0.396,0.4,0.113,0.243,1.966,0.466,"no","yes","yes","no","no",760000,292600
"90","Białystok","6e45747924b848a118d396649596a45d","blok mieszkalny",67.82,3,5,2020,53.1525,23.1254,2.51,19,0.25,0.139,0.414,0.245,0.048,2.294,0.036,"yes","yes","yes","no","no",599000,292600
"91","Białystok","4f55f88d670d787eed0489791a984ddf","blok mieszkalny",67,4,9,2018,53.1395622,23.1739563,2.04,27,0.331,0.644,0.529,0.07,0.103,0.177,0.079,"no","yes","yes","no","no",709000,292600
"92","Białystok","49568998c95737741a10150ae3c48869","blok mieszkalny",44.5,2,7,2006,53.1426,23.1702,1.96,22,0.216,0.372,0.4,0.306,0.208,0.239,0.162,"yes","yes","yes","no","no",419000,292600
"93","Białystok","2865583fe0fe82f517d32fc892af1410","blok mieszkalny",61.85,3,4,1989,53.10466,23.12361,3.5,6,0.625,0.934,0.28,0.173,0.706,2.092,0.218,"no","yes","no","no","yes",392000,292600
"94","Białystok","6dc367a00dd6c21e40d8d9d6097cf102","apartamentowiec",63.66,4,4,2023,53.14002613,23.16518784,1.52,31,0.086,0.601,0.041,0.144,0.271,0.223,0.268,"yes","yes","yes","no","no",760000,292600
"95","Białystok","bc1ff99868242b02f4779baf0daf09ca","apartamentowiec",59.84,3,7,2023,53.12843,23.1452,0.55,17,0.368,0.352,0.494,0.508,0.208,0.606,0.248,"no","yes","yes","yes","no",688100,292600
"96","Białystok","ccf7fa0b89f232b03ca5645fbfd3b54f","blok mieszkalny",54,2,2,1997,53.145,23.0999,3.29,7,0.711,1.527,0.373,0.575,0.431,2.891,0.435,"yes","yes","no","yes","yes",449000,292600
"97","Białystok","abdb7ae7f4d902168ab3bf7438ed3905","blok mieszkalny",62.6,3,4,1980,53.1301,23.1789,2.27,23,0.241,0.337,0.207,0.136,0.227,1.198,0.286,"yes","yes","no","no","yes",530000,292600
"98","Białystok","0bd2d80e72b1f81c8672d894d19ac9f6","blok mieszkalny",67.3,3,4,1989,53.1225756,23.0975046,3.4,15,0.325,1.539,0.2,0.281,0.32,1.783,0.215,"no","yes","no","no","yes",424000,292600
"99","Białystok","94edf64a625df944cbbf7363b91452d3","blok mieszkalny",52.3,2,4,1986,53.1199,23.1044,3.11,8,0.184,1.512,0.312,0.093,0.112,1.379,0.312,"yes","yes","no","no","yes",390000,292600
"100","Białystok","8f8194a4d68ca1dee9782efe845126f6","blok mieszkalny",48.4,2,4,1979,53.1531549,23.1336636,2.33,7,0.458,0.457,0.143,0.043,0.493,2.175,0.513,"no","yes","no","no","yes",349000,292600
"101","Białystok","52fac27add352bf7710fae0057af799e","blok mieszkalny",54.21,3,4,1969,53.14077246,23.13122463,1.25,20,0.165,0.398,0.168,0.298,0.465,0.985,0.16,"no","yes","no","no","yes",345000,292600
"102","Białystok","af366d30c31c39274980ff8b61d81d40","blok mieszkalny",49,3,3,1970,53.12470489,23.1697663,1.9,26,0.232,0.054,0.154,0.178,0.174,0.583,0.117,"no","no","no","no","yes",560000,292600
"103","Białystok","428fbb8fe6bf806af475fd2d3ae74428","kamienica",44.75,2,3,1956,53.12349577,23.1717968,2.08,28,0.121,0.197,0.195,0.205,0.108,0.765,0.067,"no","no","no","no","no",499000,292600
"104","Białystok","283af5ca92d45b33aa8855870207546b","blok mieszkalny",60.5,3,6,2011,53.1072222,23.1254677,3.19,9,0.53,0.657,0.032,0.138,0.439,1.809,0.134,"yes","yes","yes","no","no",560000,292600
"105","Białystok","acb830ba6a9f0d5a55bfa71ddf4f4274","blok mieszkalny",30.7,1,4,1996,53.1477137,23.1168038,2.48,19,0.178,0.628,0.273,0.355,0.155,2.21,0.231,"no","yes","no","no","yes",399000,292600
"106","Białystok","f99a54064499fbc5ba8f915f3a233fa9","blok mieszkalny",46.8,3,4,1965,53.1327061,23.13950912,0.39,16,0.241,0.217,0.148,0.245,0.251,0.179,0.078,"no","yes","no","no","yes",415000,292600
"107","Białystok","a84e472f3f97af1136d3ebe214243f6a","blok mieszkalny",49.23,2,2,1959,53.132267,23.1200868,1.68,3,0.149,0.913,0.515,0.754,0.319,1.016,0.483,"no","no","no","no","no",360000,292600
"108","Białystok","fba8086c141e0eec0d58fdcb6aa80730","blok mieszkalny",46.1,2,10,1972,53.1385,23.1574,0.99,19,0.174,0.109,0.288,0.343,0.052,0.769,0.398,"no","yes","yes","no","yes",375000,292600
"109","Białystok","a77b54540f80df1e171359ba970ad914","blok mieszkalny",30.2,2,4,1972,53.14089384,23.09676862,3.34,3,0.972,1.16,0.661,0.389,0.28,2.665,0.302,"no","no","no","no","yes",310000,292600
"110","Białystok","cb66dcd253a89b8f67178a3a00b08cc3","blok mieszkalny",50.39,2,4,2022,53.13878,23.17197,1.88,32,0.292,0.658,0.459,0.065,0.172,0.137,0.142,"no","yes","yes","no","no",660000,292600
"111","Białystok","658749b0dad000cd825ba7e0fae05f08","blok mieszkalny",87,3,4,1996,53.1117803,23.1427442,2.4,12,0.449,0.484,0.358,0.3,0.271,1.795,0.189,"yes","yes","no","no","yes",693000,292600
"112","Białystok","92b2a38e87a18a90f0958f0a3564bcaf","blok mieszkalny",45.4,3,4,1976,53.1397,23.1648,1.48,30,0.123,0.562,0.085,0.187,0.309,0.261,0.231,"no","yes","no","no","yes",449000,292600
"113","Białystok","cbea943cc133b107a1b125bb472de7f9","blok mieszkalny",58.8,3,4,2001,53.131835,23.1957006,3.37,15,0.418,0.177,0.2,0.15,0.145,1.856,0.115,"no","yes","no","no","yes",499000,292600
"114","Białystok","6e3eb7bfb53496aa2300583ca395d7f8","blok mieszkalny",54.1,3,4,1972,53.1409,23.1624,1.42,15,0.146,0.511,0.222,0.118,0.281,0.392,0.397,"no","yes","no","no","yes",440000,292600
"115","Białystok","01823a2a8b7d335b121d0981132a607e","blok mieszkalny",64,3,2,2001,53.13536,23.16738,1.49,37,0.096,0.524,0.101,0.429,0.063,0.577,0.155,"no","no","no","no","no",595000,292600
"116","Białystok","cc110601dfdb8f6cac5d58e6e76af272","apartamentowiec",49.63,2,7,2012,53.1463616,23.1329616,1.66,16,0.233,0.45,0.583,0.231,0.176,1.465,0.157,"no","yes","yes","no","yes",486000,292600
"117","Białystok","3a8e9818df90a252ba4b144f5a56cbb9","blok mieszkalny",54.1,3,3,1972,53.1405149,23.1618405,1.36,20,0.183,0.454,0.25,0.073,0.241,0.43,0.376,"no","yes","no","no","yes",459000,292600
"118","Białystok","2016138c81ef861874bea3e8facddd3b","blok mieszkalny",48,3,3,1970,53.1232,23.1697,1.98,24,0.065,0.132,0.271,0.063,0.202,0.666,0.178,"yes","no","no","yes","yes",545000,292600
"119","Białystok","9adf6c6745657dc4f3055ae28b2cc51c","blok mieszkalny",35.5,2,12,2023,53.14042148,23.17478526,2.12,24,0.324,0.555,0.419,0.132,0.053,0.232,0.088,"no","yes","yes","no","yes",459000,292600
"120","Białystok","ba8e6e8eb23e05b83572debe6b5d039c","blok mieszkalny",57.86,3,4,1974,53.14311623,23.17746034,2.41,19,0.096,0.367,0.073,0.193,0.17,0.536,0.087,"no","yes","no","no","yes",420000,292600
