"","city","id","type","squareMeters","rooms","floorCount","buildYear","latitude","longitude","centreDistance","poiCount","schoolDistance","clinicDistance","postOfficeDistance","kindergartenDistance","restaurantDistance","collegeDistance","pharmacyDistance","hasParkingSpace","hasBalcony","hasElevator","hasSecurity","hasStorageRoom","price","population"
"67","Białystok","2c0a496f5eae9455c00d9f641235274a","blok mieszkalny",40.87,2,5,2023,53.151827,23.1579067,2.22,8,0.268,1.259,0.597,0.373,0.092,1.409,0.193,"yes","yes","yes","no","no",535000,292600
"68","Białystok","d9453988ef02d9f2aa4484fa248d3c5b","blok mieszkalny",59,3,6,2019,53.12381,23.14361,1.07,10,0.453,0.459,0.314,0.455,0.489,1.126,0.339,"no","yes","yes","no","no",560000,292600
"69","Białystok","34e46f0b1605368ef4c6e799b0ecb829","blok mieszkalny",48.2,3,4,1984,53.1327952,23.1931658,3.2,16,0.239,0.376,0.22,0.148,0.151,1.657,0.181,"no","yes","no","no","yes",347000,292600
"70","Białystok","89959818df5335eb5feaf41a8966555f","blok mieszkalny",63.25,3,7,2010,53.1419,23.1295,1.42,16,0.006,0.445,0.291,0.442,0.372,1.155,0.302,"no","yes","yes","no","yes",599000,292600
"71","Białystok","1adf39eb82510d5a64c3723bc0071f87","blok mieszkalny",37.3,2,4,1970,53.1451,23.1375,1.41,11,0.039,0.507,0.51,0.191,0.379,1.246,0.335,"yes","no","no","no","yes",345000,292600
"72","Białystok","d536e8d03b3c0ccb72061c126e7a4869","blok mieszkalny",47.21,2,10,1984,53.1535756,23.1136802,3.08,7,0.512,0.224,0.35,0.427,0.301,2.828,0.455,"no","yes","yes","no","yes",379000,292600
"73","Białystok","7521d4818f4ac3a06e313c75fd3622b2","apartamentowiec",58.09,3,15,2017,53.15173,23.15664,2.18,8,0.232,1.324,0.65,0.325,0.047,1.443,0.108,"no","yes","yes","no","no",720000,292600
"74","Białystok","03bf18e34c03847f7ec2565c8336c323","apartamentowiec",55.48,3,7,2011,53.13520665,23.12253606,1.53,7,0.368,0.649,0.78,0.405,0.357,1.232,0.228,"yes","yes","yes","no","no",629900,292600
"75","Białystok","c4c4ae55dd1d4871b53b091ef22e9629","blok mieszkalny",49,2,4,2005,53.1244260228404,23.0943452627004,3.54,7,0.228,1.249,0.352,0.539,0.152,1.994,0.31,"yes","yes","no","yes","yes",445000,292600
"76","Białystok","fb791430ac54a3e529f0e49b897fe4bd","blok mieszkalny",59.8,3,10,1988,53.1455384,23.1171959,2.31,14,0.269,0.516,0.242,0.209,0.17,2.031,0.469,"no","yes","yes","no","yes",390000,292600
"77","Białystok","b079f12bf9225db964c939f4cd1ce7b2","blok mieszkalny",64.7,3,4,1990,53.11361281,23.14637731,2.2,8,0.723,0.797,0.572,0.597,0.109,1.795,0.068,"no","yes","no","no","yes",499000,292600
"78","Białystok","df7b53d2136a7ad86a4cfed090c6d651","blok mieszkalny",61.93,3,12,2016,53.1395622,23.1739563,2.04,27,0.331,0.644,0.529,0.07,0.103,0.177,0.079,"yes","yes","yes","no","no",660000,292600
"79","Białystok","1840558b9034f626f714d60c3be00903","blok mieszkalny",49,2,3,2011,53.1260965,23.1927185,3.27,3,0.295,0.426,0.82,0.615,0.484,2.066,0.635,"yes","yes","no","no","no",499000,292600
"80","Białystok","6c865b5378a3df1a18a3fce3c3239c56","blok mieszkalny",42.25,2,1,2021,53.1157482,23.1937936,3.78,0,0.585,0.746,0.554,0.766,0.622,2.467,0.589,"yes","yes","no","no","yes",525000,292600
"81","Białystok","6e45747924b848a118d396649596a45d","blok mieszkalny",67.82,3,5,2020,53.1525,23.1254,2.51,19,0.25,0.139,0.414,0.245,0.048,2.294,0.036,"yes","yes","yes","no","no",599000,292600
"82","Białystok","afd0a0c4e9925dacbfd09ccd61840f05","blok mieszkalny",40.3,2,3,2001,53.15316,23.09957,3.76,4,0.267,1.159,0.816,0.335,0.677,3.479,0.51,"no","no","no","no","no",325000,292600
"83","Białystok","74353bc95605eab7a499910129f5a52b","blok mieszkalny",49.1,3,11,1976,53.139,23.1309,1.15,17,0.251,0.325,0.3,0.224,0.514,0.863,0.269,"no","yes","yes","no","yes",430000,292600
"84","Białystok","49568998c95737741a10150ae3c48869","blok mieszkalny",44.5,2,7,2006,53.1426,23.1702,1.96,22,0.216,0.372,0.4,0.306,0.208,0.239,0.162,"yes","yes","yes","no","no",419000,292600
"85","Białystok","66cf141d57404720c6995eb5f60ada17","blok mieszkalny",43.5,2,15,2010,53.15161,23.15488,2.13,8,0.228,1.418,0.734,0.229,0.132,1.499,0.026,"no","yes","yes","yes","no",489000,292600
"86","Białystok","2865583fe0fe82f517d32fc892af1410","blok mieszkalny",61.85,3,4,1989,53.10466,23.12361,3.5,6,0.625,0.934,0.28,0.173,0.706,2.092,0.218,"no","yes","no","no","yes",392000,292600
"87","Białystok","96172cc3ca8f322a7b7b79e4b10b71d9","blok mieszkalny",39.5,2,4,1968,53.1409,23.1624,1.42,15,0.146,0.511,0.222,0.118,0.281,0.392,0.397,"yes","yes","no","no","yes",349000,292600
"88","Białystok","93cc5af9e643872bc7ae627b8903bcbc","apartamentowiec",41.37,2,13,2018,53.1502144,23.1599146,2.12,5,0.474,1.049,0.375,0.515,0.241,1.188,0.348,"no","yes","yes","no","no",499000,292600
"89","Białystok","c2da358da6ed9ce5bea34926b729cf84","blok mieszkalny",37.9,2,10,1977,53.1278441,23.1442521,0.62,13,0.336,0.366,0.498,0.445,0.29,0.675,0.292,"no","yes","yes","no","yes",309000,292600
"90","Białystok","bef74e05acca3a890148870d3e497974","blok mieszkalny",36.5,2,3,1960,53.1317201,23.1606323,1.04,60,0.352,0.235,0.142,0.086,0.073,0.547,0.239,"no","no","no","no","no",365000,292600
"91","Białystok","46e5182a9f5f3f85e3ab1f650acb66dd","blok mieszkalny",44.2,2,3,2004,53.1237316,23.0961789,3.44,13,0.353,1.383,0.226,0.396,0.177,1.869,0.277,"yes","yes","no","no","yes",455000,292600
"92","Białystok","c8b96958d1b3f69031be371c9e95efb2","apartamentowiec",38.76,2,10,2023,53.14002613,23.16518784,1.52,31,0.086,0.601,0.041,0.144,0.271,0.223,0.268,"yes","yes","yes","no","yes",428298,292600
"93","Białystok","4e84600f3ac84ed73983cd38a98dc75a","apartamentowiec",40.26,2,10,2023,53.14002613,23.16518784,1.52,31,0.086,0.601,0.041,0.144,0.271,0.223,0.268,"yes","yes","yes","no","yes",444873,292600
"94","Białystok","6a90af27704c2423f301722f94438777","blok mieszkalny",102,4,3,2000,53.1099582,23.1278719,2.85,12,0.6,0.432,0.375,0.091,0.256,1.522,0.27,"yes","yes","no","no","yes",799000,292600
"95","Białystok","6dc367a00dd6c21e40d8d9d6097cf102","apartamentowiec",63.66,4,4,2023,53.14002613,23.16518784,1.52,31,0.086,0.601,0.041,0.144,0.271,0.223,0.268,"yes","yes","yes","no","no",760000,292600
"96","Białystok","fd6baa6056b51c8173d7ea6b232fd784","apartamentowiec",47.8,2,7,2022,53.1145,23.1255,2.48,3,0.664,0.19,0.507,0.553,0.484,1.001,0.179,"yes","yes","yes","no","yes",587500,292600
"97","Białystok","bc1ff99868242b02f4779baf0daf09ca","apartamentowiec",59.84,3,7,2023,53.12843,23.1452,0.55,17,0.368,0.352,0.494,0.508,0.208,0.606,0.248,"no","yes","yes","yes","no",688100,292600
"98","Białystok","ccf7fa0b89f232b03ca5645fbfd3b54f","blok mieszkalny",54,2,2,1997,53.145,23.0999,3.29,7,0.711,1.527,0.373,0.575,0.431,2.891,0.435,"yes","yes","no","yes","yes",449000,292600
"99","Białystok","3fa6852a06e4a920e6f890c46c58ee6d","apartamentowiec",67.55,3,13,2012,53.1322834,23.1610351,1.06,66,0.293,0.223,0.17,0.058,0.056,0.607,0.272,"yes","no","yes","no","no",689000,292600
"100","Białystok","7da74f6202c0b2a59f8071dff80c2a76","blok mieszkalny",59.98,3,4,1998,53.1096,23.1266,2.92,13,0.553,0.423,0.307,0.075,0.325,1.551,0.177,"yes","yes","no","no","yes",470000,292600
"101","Białystok","5bc0876a75b0278ee3d77d74edf7fdcd","blok mieszkalny",45.6,3,4,1970,53.1438891,23.132717,1.44,21,0.253,0.477,0.313,0.158,0.131,1.22,0.117,"no","yes","no","no","yes",379000,292600
"102","Białystok","98ef85df8b7f6b317ed34824eb362c41","blok mieszkalny",47,2,4,1965,53.12519575,23.17128198,1.96,24,0.221,0.167,0.041,0.133,0.083,0.66,0.025,"no","yes","no","no","yes",399500,292600
"103","Białystok","524ff9ee1d15906df388e5b0d67a25d5","blok mieszkalny",82,4,2,2015,53.15713,23.13518,2.73,1,0.727,0.795,0.53,0.495,0.876,2.591,0.827,"yes","no","no","no","no",790000,292600
"104","Białystok","abdb7ae7f4d902168ab3bf7438ed3905","blok mieszkalny",62.6,3,4,1980,53.1301,23.1789,2.27,23,0.241,0.337,0.207,0.136,0.227,1.198,0.286,"yes","yes","no","no","yes",530000,292600
"105","Białystok","81af23ca552506850f8d1756ef40c868","apartamentowiec",67.55,3,13,2012,53.1275663,23.1776288,2.25,27,0.131,0.27,0.307,0.227,0.187,1.06,0.265,"no","yes","yes","yes","yes",689000,292600
"106","Białystok","7ca1e51f2cb6d560cf7e954372fe6b4a","blok mieszkalny",53.9,2,2,1997,53.14615,23.10079,3.29,7,0.65,1.398,0.381,0.458,0.407,2.966,0.442,"no","yes","no","yes","yes",435000,292600
"107","Białystok","0bd2d80e72b1f81c8672d894d19ac9f6","blok mieszkalny",67.3,3,4,1989,53.1225756,23.0975046,3.4,15,0.325,1.539,0.2,0.281,0.32,1.783,0.215,"no","yes","no","no","yes",424000,292600
"108","Białystok","c8ef75543fbdee20ceccedca6c06efed","blok mieszkalny",32.7,2,7,2023,53.14002613,23.16518784,1.52,31,0.086,0.601,0.041,0.144,0.271,0.223,0.268,"yes","no","yes","no","no",445000,292600
"109","Białystok","0eb4c72d33bc3135dc1230de489cd516","blok mieszkalny",35.28,2,10,2023,53.14029,23.18096,2.5,19,0.23,0.613,0.442,0.2,0.304,0.639,0.325,"no","yes","yes","no","yes",459000,292600
"110","Białystok","7bb3d349f265cd6bf647e443f4b818dd","blok mieszkalny",39,2,11,1980,53.1390422,23.1856514,2.77,11,0.348,0.602,0.576,0.194,0.471,0.957,0.326,"no","yes","yes","no","yes",349000,292600
"111","Białystok","ea4ec2ea401b54a60ec53ffa083fbc78","blok mieszkalny",65.6,4,11,1975,53.1404743,23.1408449,0.85,15,0.078,0.243,0.484,0.262,0.165,0.711,0.247,"no","no","yes","no","yes",580000,292600
"112","Białystok","164e5b2eb40f888d7a1b16f82e24906e","blok mieszkalny",48,3,4,1977,53.1390422,23.1856514,2.77,11,0.348,0.602,0.576,0.194,0.471,0.957,0.326,"no","yes","no","no","yes",330000,292600
"113","Białystok","302aee0d87e19d023588201cb5a3788b","blok mieszkalny",46.09,2,8,2012,53.13935698,23.10167313,2.98,3,0.918,1.33,0.567,0.093,0.141,2.319,0.13,"no","no","yes","no","no",485000,292600
"114","Białystok","ce264fbcabce2dc2810efb3e4aa1efb2","blok mieszkalny",48.6,3,4,1975,53.12016233,23.14098358,1.49,9,0.167,0.871,0.211,0.126,0.31,1.18,0.199,"yes","yes","no","no","yes",365000,292600
"115","Białystok","85ea7801658dc5d7a28f28b4b1fe0603","blok mieszkalny",48.5,3,4,1980,53.1492765,23.1222919,2.34,28,0.216,0.421,0.41,0.345,0.25,2.097,0.174,"no","yes","no","no","yes",369000,292600
"116","Białystok","1113b8d9ca8ef2eee2c05400660174dc","blok mieszkalny",60.04,2,3,2002,53.11123993,23.12767275,2.72,9,0.542,0.319,0.502,0.23,0.351,1.38,0.31,"no","yes","no","no","yes",480000,292600
"117","Białystok","94edf64a625df944cbbf7363b91452d3","blok mieszkalny",52.3,2,4,1986,53.1199,23.1044,3.11,8,0.184,1.512,0.312,0.093,0.112,1.379,0.312,"yes","yes","no","no","yes",390000,292600
"118","Białystok","2f33c5727f239266d094db87dee1b727","blok mieszkalny",54,3,4,1970,53.1429,23.1346,1.28,21,0.232,0.314,0.206,0.188,0.293,1.067,0.244,"yes","yes","no","no","yes",459000,292600
"119","Białystok","8f8194a4d68ca1dee9782efe845126f6","blok mieszkalny",48.4,2,4,1979,53.1531549,23.1336636,2.33,7,0.458,0.457,0.143,0.043,0.493,2.175,0.513,"no","yes","no","no","yes",349000,292600
"120","Białystok","2ccc0a5460176853397d51ea56e2cb50","blok mieszkalny",49.16,2,3,1960,53.1361194,23.15727,0.86,55,0.213,0.063,0.026,0.226,0.25,0.832,0.198,"no","yes","no","no","yes",460000,292600
